rate_ave,rate_cnt,popularity,mid
3.17516,608,1.2633,3445
3.53684,285,0.00891,3446
3.72011,368,0.00683,3447
3.66402,12157,7.95402,3448
3.01227,163,0.00755,3449
3.33583,6286,2.68466,3450
3.85071,2733,0.9172,3451
3.02399,4606,6.29638,3452
2.5937,635,1.05904,3453
2.75888,394,2.45796,3454
3.86194,402,0.03279,3456
3.14393,601,2.57158,3457
2.72468,385,0.66069,3459
3.50499,3108,1.60699,3461
4.12559,4017,5.62018,3462
2.24257,101,0.00011,3464
3.45789,1116,1.26953,3466
3.96093,1587,2.20532,3467
4.1179,4118,3.92527,3468
4.08676,1994,1.32296,3469
4.06917,1012,2.09023,3470
3.77688,14851,17.9919,3471
3.5,115,0.195,3473
2.90094,106,0.40407,3474
3.91634,777,1.08251,3475
3.67586,5405,2.84304,3476
3.39203,2973,2.10319,3477
3.24023,2048,2.18181,3478
3.56989,3899,3.08747,3479
3.43343,1044,0.92887,3480
3.82905,16718,7.48795,3481
3.21291,2130,3.30902,3483
2.78631,2417,5.20477,3484
3.62205,508,1.44697,3487
3.17781,9066,10.1204,3489
2.87308,130,2.32818,3490
2.70455,220,0.00001,3491
3.62939,1878,3.21207,3494
3.23984,246,0.15,3496
3.09268,410,0.00002,3497
3.90085,3162,5.41187,3498
3.74739,9479,12.7009,3499
2.6332,747,0.00025,3500
3.46994,948,0.3376,3501
3.38908,577,1.18062,3502
3.79172,2235,4.94967,3503
4.01438,5494,4.73385,3504
3.77241,2755,1.41588,3505
3.24658,730,0.32819,3506
3.89856,3273,3.51246,3507
3.93241,3366,3.91761,3508
2.8827,422,0.66951,3509
3.55252,8996,4.6935,3510
2.45906,513,1.19709,3511
3.57049,2823,3.53592,3512
3.30866,2621,3.93916,3513
3.29297,256,0.00257,3514
3.15026,1331,0.00323,3515
3.67469,976,0.6602,3516
2.9451,255,0.02907,3518
3.30357,1064,1.15568,3519
2.30357,140,0.00178,3520
3.90267,1459,1.74582,3521
3.30247,3121,3.13754,3524
3.07078,1985,7.49058,3525
3.58311,5288,1.96236,3526
3.62325,14978,20.5811,3527
3.0878,1754,0.94624,3528
3.36965,1051,3.1084,3529
3.06538,130,0.00007,3531
3.10861,5101,3.12447,3534
3.51096,9076,13.8311,3535
3.45914,4320,1.59349,3536
3.09253,281,0.10333,3537
3.56972,1298,0.9906,3538
3.74062,453,0.06231,3539
2.94737,152,0.37803,3540
3.89233,3757,2.75605,3543
2.83296,452,0.00056,3544
3.88217,3314,2.84596,3545
3.76843,1546,2.57367,3546
3.69765,468,0.84654,3547
3.89257,1387,1.40775,3548
3.75058,1712,0.8422,3549
3.37634,1023,3.14704,3550
3.86539,3759,5.77324,3551
3.68556,9466,3.95275,3552
2.79668,632,0.93434,3553
3.42553,1081,2.50448,3554
3.35073,7905,5.44317,3555
3.65223,6510,4.28157,3556
2.96261,682,2.04878,3557
3.73555,346,1.41467,3559
2.67296,159,1.43434,3562
2.26837,449,5.06558,3563
1.87828,1639,0.90239,3564
3.31123,2013,2.35113,3565
3.2786,1486,0.14988,3566
3.43947,190,0.00485,3567
3.18056,108,0.0015,3568
3.54765,871,3.23752,3569
3.192,625,0.09855,3571
1.65212,378,0.00656,3572
1.45322,171,0.00191,3573
1.28767,146,0.00208,3574
3.57172,1213,1.39086,3576
2.50169,296,1.95056,3577
3.95414,35271,32.2311,3578
2.49065,321,1.03525,3579
2.99487,195,0.00584,3580
3.67144,907,3.06549,3581
2.82597,543,4.51919,3584
3.44545,110,0.00005,3586
3.04511,266,1.7489,3587
3.35849,212,0.5,3588
2.87584,298,1.90809,3590
3.26369,3049,1.32543,3591
1.6223,4346,5.66649,3593
3.27661,1381,1.6628,3594
2.54438,338,0.71909,3596
2.57801,423,0.0036,3597
3.42959,1257,1.31742,3598
3.57278,529,1.45317,3599
2.71429,455,1.74417,3600
2.7037,189,0.9008,3602
3.60125,558,0.02202,3604
2.93498,223,0.6392,3605
3.88555,948,1.64249,3606
3.23337,6312,1.60642,3608
2.57619,105,0.32335,3610
2.91667,120,3.5501,3611
3.40278,144,0.00329,3612
3.61671,347,0.00018,3613
3.12465,2162,3.46251,3614
3.1177,2570,11.3888,3615
2.64514,1471,1.47401,3616
3.16591,8107,5.61378,3617
3.325,2140,2.1879,3618
3.11498,287,0.10529,3619
3.09562,251,0.00214,3620
3.47241,145,1.66183,3621
3.54955,333,0.91275,3622
2.96197,17724,21.7493,3623
3.30117,8711,9.88378,3624
2.80742,283,2.24259,3626
3.45136,627,0.42107,3627
3.37021,339,0.00242,3628
4.08872,2119,4.36911,3629
3.73262,374,1.31083,3632
3.41148,2858,10.0081,3633
4.01088,919,1.77169,3634
3.53393,4553,10.7694,3635
3.74848,165,0.10325,3637
3.16033,5046,9.20266,3638
3.47995,4139,8.81157,3639
3.30882,102,1.02009,3640
3.31438,299,0.00669,3643
3.81107,262,1.43019,3645
2.42697,2718,7.74293,3646
3.05213,1458,2.74814,3649
3.00662,151,3.63987,3652
3.78129,727,0.00369,3653
3.81137,3703,4.12467,3654
3.63265,343,1.41097,3655
3.68672,399,0.85766,3658
3.33117,154,0.29405,3659
2.75904,664,2.2388,3660
2.17391,345,0.00316,3661
2.13567,328,0.25551,3662
1.93478,230,0.10176,3663
1.80856,222,0.01726,3664
1.87353,170,0.02894,3665
1.91197,142,0.00001,3667
3.60957,3249,2.61875,3668
2.50763,393,0.13392,3669
3.86058,11257,9.48243,3671
2.87216,880,0,3672
2.33135,252,0.83354,3673
2.55251,219,0.00002,3674
3.79095,1978,1.76746,3675
3.61344,2715,9.28016,3676
4.05277,1554,1.7199,3677
3.67426,439,0.93525,3678
3.92317,436,0.00135,3679
3.75392,319,0.81884,3680
3.97098,4824,13.9519,3681
3.59007,1510,5.36234,3682
4.02655,5273,2.00167,3683
3.32135,1892,1.52257,3684
3.58825,2323,0.88578,3685
3.2446,3982,3.38775,3686
2.72624,2504,3.80483,3688
2.05888,968,2.18939,3689
2.07221,824,1.61785,3690
2.53571,210,9.79384,3691
2.38906,320,0.45507,3692
2.78571,1176,3.8093,3693
2.27296,392,1.25938,3694
2.02969,320,0.91427,3695
2.87234,423,1.42885,3696
2.8598,5895,14.856,3697
3.19724,7364,15.6023,3698
3.41174,4158,2.68313,3699
3.54283,1074,0.01508,3700
3.15102,2354,0.22304,3701
3.53133,9576,47.3122,3702
3.62527,9583,29.1018,3703
3.11205,5944,43.2269,3704
2.69731,2121,11.5013,3705
3.57808,2792,4.63186,3706
2.9898,1862,5.52058,3707
2.97828,1381,4.75799,3708
2.38735,688,4.09208,3709
2.24784,809,1.31147,3710
3.14145,152,0.00003,3711
3.22922,1516,1.07453,3712
3.76952,397,0.0675,3713
3.07589,224,0.00111,3714
2.38942,312,0.08924,3715
2.32533,229,0.00083,3716
3.07791,10288,8.97527,3717
3.35697,409,0.00327,3718
2.99691,324,0.65522,3719
3.6339,646,0.30481,3720
2.59829,117,0.4154,3721
3.57153,2146,1.92973,3723
3.70108,833,0.45644,3724
3.0869,397,0.01459,3725
3.53525,1007,3.63388,3726
3.62555,1127,1.98517,3727
3.82651,830,1.57941,3728
3.28078,1275,1.60409,3729
4.07706,4023,3.53731,3730
3.49345,229,1.21009,3731
3.03924,395,2.0999,3732
3.81347,1603,0.00093,3733
3.6,295,0.39138,3734
3.92166,4353,8.16666,3735
3.94549,532,4.23014,3736
3.76485,202,0.16159,3737
3.44081,397,0.93033,3738
3.97368,399,0.31848,3739
3.45416,5399,7.88751,3740
4.03184,2214,3.02947,3741
3.89211,1863,3.39218,3742
2.67436,628,0.99782,3743
2.99586,4586,11.2844,3744
3.27401,5956,6.52042,3745
3.76517,379,0.42551,3746
3.62544,845,0.23021,3747
3.26336,131,0.01794,3749
3.57291,17440,16.915,3751
2.98514,8884,19.8378,3752
3.47057,13963,14.4108,3753
2.25362,1656,1.33073,3754
3.07342,11360,4.51819,3755
3.11523,256,0.19244,3756
2.85109,413,0.93695,3758
3.17429,175,4.14271,3759
3.40951,1503,1.38708,3760
3.66667,426,6.21121,3761
3.4398,3430,5.97044,3763
2.70756,1019,1.02501,3764
3.06667,315,1.69749,3765
2.50376,797,2.52518,3766
2.13374,486,0.9387,3767
2.1148,392,2.50104,3768
3.40171,702,3.21696,3769
3.34904,1305,1.35026,3770
3.45156,609,0.63462,3771
2.78713,707,0.69517,3773
2.08764,348,0.68292,3774
3.20796,113,2.4828,3775
3.19925,133,3.03056,3776
2.87748,151,0.36858,3777
2.62121,132,0.03366,3780
2.64407,118,1.04547,3781
2.70968,155,0.00485,3782
3.81187,2089,2.40804,3783
3.12969,1519,3.47959,3784
2.76222,9433,12.4857,3785
3.3645,1989,0.99171,3786
3.81409,511,1.9283,3787
3.84675,1863,4.14859,3788
4.01183,676,0.08346,3789
3.34655,290,0.04941,3790
3.10566,3762,8.46224,3791
3.33077,260,1.5588,3792
3.59071,28722,1.01933,3793
3.26433,855,0.00197,3794
3.50916,273,0.00384,3795
3.08333,150,1.34716,3796
2.27881,269,0.00552,3797
3.22153,6857,7.05566,3798
1.9553,1208,5.68861,3799
4.04073,1780,4.13812,3801
2.52953,1524,1.28385,3802
2.24841,157,0.00175,3804
2.99635,137,0.3367,3805
3.13934,183,1.93138,3806
3.16311,469,2.05711,3807
3.875,264,2.48534,3808
3.40235,6298,4.61524,3809
2.95152,330,0.43832,3810
4.03063,1828,0.00623,3811
3.54562,2203,0.28353,3812
3.50626,559,1.03425,3813
3.97052,1730,4.55595,3814
3.8169,284,0.00001,3816
4.08259,1798,1.10942,3819
1.80583,206,0.21755,3820
2.28047,3093,4.88896,3821
3.81488,605,2.0048,3822
3.59405,420,0.00173,3823
2.38437,1561,3.32281,3824
2.73273,4372,6.20918,3825
2.53901,7959,8.43418,3826
3.09573,5688,4.16519,3827
2.8,335,0.6224,3830
3.66359,1626,1.08569,3831
3.43791,153,1.31689,3832
2.36449,321,0.73985,3833
2.81835,545,0.67497,3834
2.62718,916,1.89928,3835
3.79738,2216,4.53266,3836
2.75547,411,2.95479,3837
2.46047,215,2.21483,3838
2.49242,198,1.09123,3839
2.59532,556,5.2049,3840
2.76869,1712,1.73331,3841
2.81271,299,4.74113,3843
3.5301,3571,1.84993,3844
3.24731,186,1.96693,3845
3.02489,442,0.80041,3846
2.7193,171,5.07891,3847
2.91748,103,0.00352,3848
3.73713,272,0.82404,3849
3.72727,418,0.00188,3851
3.5,1843,0.01218,3852
3.64935,308,0.03873,3854
3.65426,376,0.02275,3855
2.61716,781,3.9876,3857
2.97793,793,0.87043,3858
3.63363,449,0.00144,3859
3.14728,2940,7.11422,3861
3.12373,295,1.23328,3862
3.01683,9090,8.33332,3863
2.52524,1565,2.18936,3864
3.29229,999,0.00584,3865
3.55685,8013,9.69558,3868
3.1528,5095,4.38252,3869
3.48643,221,0.08215,3870
3.76925,1831,4.79093,3871
3.74951,509,0.63337,3872
3.58566,1360,1.23287,3873
3.17788,104,0.00153,3874
3.29358,109,0.82692,3875
2.10697,1248,4.295,3877
2.92121,1504,3.82187,3879
3.0424,5000,3.82614,3882
2.3418,256,1.47044,3884
3.23709,213,0.14237,3885
3.12981,208,0.00302,3886
2.45621,1313,3.90088,3889
2.95921,331,2.60467,3892
3.18147,5045,2.23428,3893
3.54688,160,0.00198,3894
2.51601,812,3.41682,3895
3.27013,1577,3.46011,3896
3.83986,19967,7.78907,3897
2.78049,451,2.15149,3898
2.86538,156,0.16457,3900
2.84311,784,1.10397,3901
3.32955,264,0.00235,3903
3.26103,136,0.00315,3905
3.1734,421,1.9275,3906
2.16239,1170,3.53225,3908
2.80564,674,0.41033,3909
3.83951,4047,5.89077,3910
3.82621,11284,2.65755,3911
2.4657,277,0.00408,3912
3.12879,132,0.00143,3913
3.44274,358,2.26457,3914
3.51696,796,0.89145,3915
3.78912,8168,6.64139,3916
3.30246,2564,9.72199,3917
2.93032,1306,4.85275,3918
2.46654,762,3.6222,3919
3.62094,339,1.25277,3920
2.55414,157,0.00267,3921
2.46032,126,0.00303,3922
2.5442,362,0.23027,3923
3.89834,1146,1.12413,3925
3.285,600,0.86731,3926
3.51301,1691,2.16766,3927
3.41625,997,0.18962,3928
3.91301,730,0.00674,3929
3.27036,1093,2.37597,3930
1.90407,172,0.00143,3931
3.56658,1532,1.71322,3932
2.13359,131,0.00146,3933
3.52138,608,0.2842,3936
2.93937,635,3.77845,3937
2.19277,166,0.1317,3938
1.84122,148,0.00008,3939
1.61321,106,0.00122,3940
1.93162,117,0.10125,3941
1.675,120,0.0318,3942
3.13624,756,0.20023,3943
1.84755,469,0.10412,3945
2.35921,1140,3.40676,3946
3.5436,711,4.18785,3947
3.45333,16714,12.3975,3948
4.0292,15496,6.27948,3949
3.54064,1341,6.26801,3950
3.70601,233,0.00317,3951
3.62571,2657,0.37011,3952
2.26907,1403,1.5606,3953
2.53425,1022,0.07862,3955
2.3672,625,0.63606,3956
2.98638,661,0.00008,3957
2.02055,146,0.027,3958
3.68121,3118,6.08993,3959
2.90476,147,0.95163,3960
2.25514,535,2.12927,3961
1.56747,289,0.0015,3962
3.32642,530,0.60641,3963
3.51453,654,7.81519,3964
3.67749,231,2.27292,3965
3.78245,416,1.26105,3966
3.79467,8238,5.08371,3967
2.88396,4313,8.71286,3968
3.3636,5810,4.91016,3969
3.3186,215,5.14263,3970
3.15806,155,0.03195,3971
3.73293,3134,3.74303,3972
1.99934,1512,1.95303,3973
2.4537,270,0.72709,3974
2.299,500,1.96719,3975
2.80262,17398,13.6404,3977
3.20402,3132,2.27315,3978
2.49635,3286,11.744,3979
3.62231,3667,4.4609,3980
2.77042,3783,4.63648,3981
3.41706,211,0.00182,3982
4.04738,2997,1.46883,3983
3.51066,4831,10.6802,3984
3.61468,763,1.4706,3985
2.9863,5184,7.02618,3986
2.95792,1925,3.18176,3987
2.90031,6184,15.6628,3988
3.955,600,0.00234,3989
2.5757,753,3.23702,3990
2.4181,1746,7.6312,3991
3.59942,855,15.9896,3992
3.53743,2792,1.55224,3993
3.4786,14184,13.0301,3994
3.89334,26664,10.8111,3996
2.08416,2228,2.12457,3997
3.16714,2489,4.1997,3998
2.85151,3603,3.12171,3999
3.47249,618,1.22557,4000
2.74837,153,1.48344,4001
3.5728,7926,2.21094,4002
2.86741,856,0.00124,4003
3.25612,2044,7.35903,4005
3.24568,3240,2.87746,4006
3.71776,4916,7.57395,4007
3.43909,4277,8.14064,4008
3.49632,815,0.36593,4009
3.06507,1798,4.94309,4010
4.04442,18608,21.9911,4011
2.76098,569,0.91514,4012
3.73748,10742,5.56956,4014
2.50587,5280,6.28602,4015
3.57608,5941,9.50529,4016
3.59431,2110,1.23935,4017
3.13559,9422,9.69486,4018
3.68601,6427,6.50698,4019
3.39158,2624,3.14844,4020
3.72167,1006,1.52358,4021
3.6169,20197,13.3093,4022
3.3463,5153,5.02651,4023
3.40359,669,0.04649,4024
3.04097,9982,7.65962,4025
3.88738,20530,7.95127,4027
3.62853,354,0.0049,4028
3.52134,2999,0.49095,4029
2.58837,1324,6.7538,4030
2.90516,1086,1.19214,4031
3.67492,3576,1.6548,4033
3.82097,17720,7.17476,4034
3.24699,332,0.93555,4035
3.4308,2471,1.42754,4036
3.96946,2014,1.8411,4037
3.19328,119,1.62491,4038
3.20576,2498,6.41523,4039
2.69351,2018,1.968,4040
3.52341,3908,2.46456,4041
3.31026,643,1.07832,4042
3.54,375,8.65507,4043
3.27338,139,1.87362,4045
3.83746,323,0.05409,4046
3.79229,1661,4.63491,4047
3.11055,2076,4.51995,4052
2.7042,333,0.77978,4053
3.1884,3352,2.24137,4054
3.48836,773,0.01053,4055
3.33429,1569,4.46662,4056
3.51979,1263,0.21624,4061
3.30969,2094,3.45402,4062
2.80464,668,0.70547,4063
3.42547,161,1.35915,4064
3.22667,225,2.85045,4065
3.3962,1132,0.74453,4066
3.20436,871,0.48096,4067
2.76596,752,2.59857,4068
2.82389,4290,8.22894,4069
3.375,144,0.15074,4072
3.60136,735,1.47647,4077
3.14885,131,0.02195,4078
3.3111,892,0.2062,4079
3.10685,744,2.64149,4080
2.4413,247,0.21322,4081
3.42229,785,2.16182,4082
3.24046,131,0.55448,4083
3.06729,4555,7.38894,4084
3.54577,11274,9.57238,4085
3.55969,1466,1.64715,4086
2.77589,531,0.07845,4089
3.41017,1436,2.88779,4090
3.25929,1400,2.56851,4091
2.69085,448,1.51774,4092
3.83257,654,1.43541,4095
3.00388,129,1.19913,4097
3.67568,259,0.81652,4098
2.12217,221,0.0088,4100
3.67347,2303,2.16849,4102
3.82672,3526,4.18019,4103
2.1611,1108,1.09188,4104
3.68794,5273,15.0049,4105
2.95,140,0.0869,4106
3.26699,103,0.0872,4108
2.51693,443,1.30777,4109
3.22432,185,0.70648,4110
3.31818,231,0.61893,4111
3.4939,246,0.00001,4113
2.90964,166,0.05767,4115
3.62331,519,0.00644,4116
3.90139,1293,0.764,4117
3.78302,212,0.00012,4119
3.25784,3062,9.53744,4121
3.14509,224,2.18143,4122
2.06736,527,0.00013,4123
1.92152,1338,4.6806,4124
1.53348,463,0.00014,4125
3.02331,622,1.29635,4126
2.36308,325,0.01845,4127
3.56731,5920,6.93978,4128
2.9883,171,0.05942,4129
2.37009,458,0.02067,4130
2.61897,311,0.02025,4131
2.64333,1821,2.70884,4132
2.35746,1347,2.87256,4133
3.12106,508,2.85178,4135
2.03509,114,0,4138
2.86029,544,2.16976,4141
2.40572,472,0.20238,4142
2.17372,685,1.90205,4143
4.02665,2233,3.01898,4144
2.88043,506,2.94581,4146
3.38487,152,0.01793,4147
3.15125,7656,4.21447,4148
2.82682,2200,3.79472,4149
3.57995,369,0.45656,4151
3.41969,193,3.17857,4152
2.77435,842,3.14222,4153
2.88649,348,2.1139,4154
2.9969,1611,5.60854,4155
2.26437,974,0.88512,4158
2.7602,1568,1.55157,4159
3.69188,357,0.05647,4160
3.04258,4767,7.06187,4161
2.33417,199,0.6995,4162
2.96094,256,0.82483,4164
3.5881,647,0.02081,4166
2.99412,1701,3.07258,4167
3.01971,558,2.29519,4168
3.24582,299,0.91533,4169
3.69482,734,2.56573,4174
3.55777,251,0.00258,4175
3.10377,159,1.83613,4177
3.76618,1035,0.00333,4178
3.85227,176,0.63163,4179
3.2251,251,0.09824,4181
3.84921,252,0.00002,4183
3.7845,587,1.3945,4184
3.31579,114,0.01008,4185
3.60625,400,1.67811,4186
3.95606,842,0.02732,4187
3.50661,378,0.01913,4188
3.23896,249,0.74705,4189
3.86926,566,0.67346,4190
3.60322,746,1.41403,4191
3.90377,239,0.00199,4194
3.45385,455,1.17681,4195
3.61429,175,0.135,4197
2.69529,297,0.06388,4198
2.45833,156,2.52672,4199
2.34135,624,10.1197,4200
3.12069,174,0.31193,4201
2.62215,659,6.78807,4203
2.23469,147,0.70665,4204
3.18371,1203,6.27597,4205
3.13348,221,1.31089,4206
2.71011,1078,0.65765,4207
3.33824,102,0.00145,4208
2.82246,138,0.91491,4209
3.57103,1964,0.63713,4210
3.78612,1239,2.01114,4211
3.50976,615,2.45228,4212
2.48396,374,2.5416,4213
3.1757,3560,3.74517,4214
2.24514,1132,1.97754,4215
3.76674,478,0.22638,4216
3.81532,333,0.00208,4217
3.65393,877,1.8778,4218
3.07143,483,0.14676,4219
3.5233,1309,1.43964,4220
2.83798,574,1.34451,4221
2.33451,284,0.1244,4222
3.70821,7603,17.4413,4223
2.6401,828,2.5163,4224
3.71645,1811,2.20967,4225
4.17417,32192,16.0951,4226
3.1128,164,0.01352,4227
3.03823,1674,1.77363,4228
2.43945,512,0.77989,4229
3.10218,1057,2.14928,4231
2.78414,4137,7.23296,4232
2.47988,671,2.21168,4233
2.96901,1581,3.31256,4234
4.01377,5737,4.47007,4235
3.44318,132,0.00152,4236
3.68952,248,0.01119,4237
3.26047,3033,5.26357,4238
3.72634,7661,10.174,4239
2.77616,411,1.83408,4240
1.61675,621,5.01306,4241
3.11751,217,0.47404,4242
3.45907,12779,13.4704,4246
2.66125,2186,10.242,4247
2.53559,1405,1.42166,4248
2.97712,153,1.14893,4250
3.62341,786,1.13039,4251
3.37762,143,0.00542,4252
2.21956,1733,1.78664,4254
2.16627,1672,2.69338,4255
3.06574,251,0.71504,4256
3.38721,297,0.04599,4259
3.94194,10989,15.9545,4262
3.88643,656,0.02552,4263
2.3209,1273,3.8032,4265
2.61754,268,2.63892,4266
2.84236,1034,1.36821,4267
2.06034,232,0.03487,4268
2.93826,8350,12.074,4270
3.58278,151,0.01534,4272
3.58427,356,0.0563,4273
3.40764,563,6.23872,4274
2.8717,1251,3.61731,4275
3.56008,749,0.49613,4276
3.23096,394,0.00735,4277
3.80628,573,0.67662,4278
3.43774,257,0.08694,4279
3.54866,2836,0.64997,4280
3.16343,361,1.97211,4282
3.70742,229,1.2641,4283
2.98817,169,0.17072,4284
3.15708,869,3.83859,4285
3.19737,114,0.6559,4286
3.11739,115,1.12995,4287
3.15741,108,3.10986,4289
2.83518,361,1.39927,4290
3.28144,2091,1.72684,4291
3.6777,1193,0.1011,4292
2.94481,607,0.70307,4293
3.5309,356,0.00878,4294
3.20398,1054,1.90497,4296
3.78409,352,2.13977,4297
4.08036,784,1.73867,4298
3.25369,5962,6.77996,4299
3.4974,192,0.00267,4300
3.66849,1098,0.00403,4304
2.70573,960,2.01069,4305
3.84157,35086,25.925,4306
3.57483,12128,11.6794,4308
2.84039,8906,9.78169,4310
3.90462,325,1.89269,4312
3.00702,285,2.28933,4313
2.86986,292,0,4316
2.71429,1022,1.16111,4317
3.22682,798,0.1625,4318
2.80097,103,0.3353,4320
3.29552,7849,4.41586,4321
3.75447,1845,0.88618,4322
3.56512,215,2.85542,4323
3.89238,223,1.2646,4325
3.85433,4160,4.81362,4326
3.92877,3987,9.85045,4327
2.9106,151,1.89987,4328
3.86977,1363,8.39859,4329
3.74468,141,0.00612,4330
3.06568,236,0.07593,4331
3.40327,367,0.42402,4332
2.93292,2430,3.17625,4333
3.90122,658,0.08222,4334
3.57935,523,0.1197,4336
3.72,450,3.17375,4337
3.89985,649,0.82852,4338
3.61367,673,1.30887,4339
2.27042,1616,6.54761,4340
2.53316,392,3.81266,4341
3.52551,196,0.00246,4342
2.86305,4991,6.13086,4343
3.07837,6112,8.82805,4344
3.4553,1029,0.3807,4345
3.75676,222,0.0029,4347
3.69814,1504,4.63722,4349
3.73146,391,0.00373,4350
3.33202,4191,9.17352,4351
3.11883,223,0.21975,4352
3.16341,358,0.00336,4353
3.00641,546,0.42132,4354
2.86073,438,0.42244,4355
3.70661,1452,2.92952,4356
3.6327,795,1.99387,4357
3.71768,1516,3.62657,4359
3.32051,234,1.11591,4360
3.62707,8944,8.24796,4361
3.21046,2725,12.1648,4366
2.76343,7687,26.6198,4367
2.5,1945,3.85995,4368
2.87859,7236,1.91568,4369
3.21683,11675,16.5012,4370
2.86145,332,1.3177,4371
3.13092,1394,0.98778,4372
2.538,500,2.4825,4373
3.60021,2829,3.00059,4378
3.81951,1061,0.73235,4380
3.77383,745,3.26716,4381
3.44309,861,3.94621,4383
3.61694,124,0.00248,4384
2.68349,2259,11.2801,4386
3.27018,1784,6.50864,4387
2.38824,3928,11.1891,4388
3.42686,376,1.78287,4389
2.59091,352,2.46648,4390
3.57325,157,0.0016,4391
3.41039,385,2.44114,4392
3.66079,227,0.89655,4393
2.64038,260,0.00318,4394
3.81164,146,2.05894,4395
2.88963,1717,3.12241,4396
2.2504,621,3.4129,4397
1.82721,272,3.00927,4398
3.5303,165,0.88933,4399
3.45076,264,1.38724,4401
3.35106,282,1.09452,4403
3.76993,276,0.60025,4404
3.89885,262,0.22118,4405
3.96758,1897,4.93715,4406
3.75032,791,3.51326,4407
3.13934,122,1.2426,4408
3.07187,327,0.69324,4409
3.55389,835,1.39484,4410
3.45291,361,1.88852,4411
1.97122,139,0.00059,4412
3.25625,240,0.47661,4414
3.01992,502,6.73628,4415
3.42715,151,0.15921,4416
3.82848,309,1.13364,4419
3.33871,186,2.35903,4420
3.96224,662,1.60425,4422
3.73571,140,0.00628,4423
3.88392,1219,0.01074,4424
1.62264,212,1.35216,4425
3.91599,494,0.64424,4426
4.04504,1665,3.14955,4427
3.59833,300,1.88078,4428
3.59353,433,4.73213,4429
4.07488,808,3.13506,4432
3.76923,221,0.00829,4433
3.42121,165,1.06385,4436
3.61111,954,3.90101,4437
3.70743,417,7.70818,4438
3.614,250,2.65859,4439
3.59109,516,4.35641,4440
3.24603,252,4.19261,4441
3.14433,291,2.40329,4442
3.38127,1057,3.26405,4443
3.69524,630,4.70278,4444
2.46581,117,0.00143,4445
3.1259,6930,8.03959,4446
3.17129,9519,5.55204,4447
3.47872,4323,3.61954,4448
3.44161,882,4.12735,4450
3.2238,1021,2.06829,4452
3.10843,166,0.00372,4453
3.88482,191,0.00181,4454
3.8439,205,0.79657,4458
2.4827,318,0.37423,4462
2.72481,129,0.14537,4463
3.43095,1354,1.32022,4464
3.73514,1733,8.65112,4465
2.80385,650,4.39017,4466
3.60561,3532,11.5002,4467
3.54337,196,0.00378,4468
3.71339,239,3.65355,4470
1.95946,444,1.01654,4471
3.27217,327,0.06806,4473
3.15485,1411,2.88984,4474
3.47838,185,2.66932,4475
2.99115,339,3.20125,4476
2.43779,852,1.11941,4477
3.34032,1121,0.7357,4478
3.60496,343,1.97965,4479
2.69187,800,9.51286,4480
2.72636,349,0.01233,4482
2.11569,765,2.5552,4483
3.65984,244,0.00185,4484
2.37633,283,0.09358,4485
3.33108,296,0.01067,4486
2.79341,2396,5.77256,4487
3.34158,1092,1.70181,4488
3.49806,4628,7.83188,4489
2.66207,145,4.46358,4490
2.72604,814,7.30576,4492
2.25068,365,4.865,4493
1.96196,276,3.77419,4494
3.63958,566,0.03829,4495
3.20358,587,1.27486,4496
2.51977,177,1.99379,4497
3.15252,954,6.38284,4498
3.68057,4245,4.42516,4499
3.77177,333,2.39289,4500
2.68065,429,1.32513,4501
2.05527,769,0.62076,4502
2.93168,161,0.00396,4503
2.50483,207,0,4504
2.81657,169,0.35357,4505
3.37039,1057,3.43473,4506
3.49256,1478,2.73454,4508
3.26338,841,3.54922,4509
2.59483,174,2.07085,4511
2.16776,152,0.70426,4512
1.87143,140,0.00201,4514
3.76018,442,0.00001,4515
2.29391,279,0.62583,4516
3.39644,309,0.14234,4517
2.90994,533,1.03368,4518
3.2622,2050,10.483,4519
2.63469,490,0.79778,4520
3.09326,193,0.00003,4521
3.27019,161,0.06555,4522
3.63107,515,0.07397,4523
2.9302,351,0.50625,4524
2.82955,132,1.43559,4525
2.48342,995,2.89742,4526
2.30793,164,0.00175,4527
3.67103,687,1.25357,4529
2.81202,907,7.97756,4531
2.74536,377,2.02224,4532
3.3558,1120,4.07018,4533
3.24468,282,0.02402,4534
3.72675,1129,0.37514,4535
3.71727,527,0.00306,4537
2.43852,122,0.54818,4540
3.2141,787,0.42779,4541
3.2628,293,1.75759,4543
2.54139,1643,4.49559,4544
3.14667,3443,4.50194,4545
