@relation mp_clean


@attribute rate_ave numeric

@attribute rate_cnt numeric

@attribute popularity numeric


@data
3.89401,1052,0.52369
3.6937,413,0.04991
3.63069,857,3.90671
3.56693,1651,2.59982
3.64602,113,0.75645
3.78151,357,0.9995
2.68545,488,7.22314
2.36751,317,10.2944
3.23558,104,0.00014
3.40291,206,0.00354
3.14919,124,0.00405
3.48317,208,1.45025
3.62719,114,0.00243
3.61189,286,0.00373
3.48925,279,1.41298
3.49558,226,2.12209
3.59184,343,4.40291
3.67692,260,1.33404
3.57746,213,1.80862
3.58333,144,1.98874
3.63636,154,0.00015
3.63134,217,0.04407
3.55901,161,2.63425
3.85099,151,0.88198
3.82372,156,0.00003
3.92399,421,0.89037
3.96677,1008,3.54229
4.10471,616,3.01286
2.95474,232,0.88272
3.88731,457,0.00318
3.5625,216,0.01355
3.78496,1237,1.79661
3.88922,167,1.5302
3.94534,311,5.75093
4.0367,327,5.01155
4.00694,360,0.56792
3.72156,167,2.27454
3.99252,334,1.54237
3.69745,157,1.6119
3.90167,478,1.90287
3.81352,244,0.0401
3.18326,221,1.41336
3.14664,283,2.89894
3.92125,273,0.00146
3.74415,1153,3.94291
3.97683,2007,5.80857
3.62691,654,5.01497
3.75685,693,0.90797
3.34462,251,2.77463
2.24752,101,2.13071
2.56589,129,0.83386
3.40964,249,0.60456
3.2268,571,1.6904
3.36173,405,0.42782
3.68842,475,0.77413
3.8508,439,0.00321
3.85689,559,0.81585
4.00958,1723,4.22182
3.58553,228,0.07007
3.62835,522,3.25008
3.4527,148,0.00144
3.38296,628,2.58672
3.90785,624,1.42667
3.65835,461,1.43352
3.32524,103,1.41063
3.84136,1475,3.82349
3.84138,290,0.93376
3.2512,418,3.97443
2.46121,116,1.61851
3.01825,137,0.8373
3.82294,545,3.85071
3.68012,322,0.69242
3.14502,231,3.53186
3.74891,229,0.73239
4.03046,476,1.57231
3.55,160,0.91658
3.97757,758,1.82479
3.19463,149,0.00639
3.71739,690,0.00304
3.94507,3750,0.01354
3.37949,195,0.46573
3.32292,144,0.05043
3.64733,543,0.0032
3.53125,128,1.07596
3.95393,1335,6.89631
3.68783,567,3.32555
3.51198,459,1.63299
3.84842,475,2.28885
3.25701,1854,5.24797
3.6679,673,0.6969
4.00474,211,0.87875
3.58633,139,0.0744
3.78188,298,2.49903
3.94407,447,0.92242
3.115,200,1.09731
3.894,467,0.72348
3.9235,366,0.26583
3.41584,101,1.28252
3.9237,1789,0.70301
3.5981,158,0.01655
3.28155,103,0.10566
3.31606,579,2.55761
4.04561,2719,0.0114
3.94394,330,1.2178
3.94972,358,1.38493
3.87065,920,4.21716
3.72795,533,2.74638
3.6453,117,0.01268
3.78593,327,2.34501
3.80451,266,0.16164
2.97655,533,1.70609
3.11702,423,3.37478
3.73207,237,0.67488
3.45536,168,5.20816
3.63596,114,0.01995
3.62,225,0.7014
3.39157,166,1.27581
3.81948,385,1.93823
3.74194,155,2.09128
3.69925,133,0.27527
3.64151,106,1.92464
3.61591,220,0.72896
3.63861,101,0.00179
3.92632,1045,1.11385
3.82493,377,2.97539
3.77633,2526,5.25464
3.64418,541,1.97778
3.57826,15442,20.354
3.04146,6440,6.07982
3.05197,558,3.36956
2.06719,320,4.63513
3.60759,316,0.00466
3.45339,118,0.00655
3.62106,2445,1.92777
3.25217,115,1.43061
3.75588,14155,20.514
3.04777,649,3.25015
3.78932,1742,5.8107
3.25842,3593,5.92083
2.25,1160,11.7517
2.65575,1939,4.63687
3.37364,6913,3.50563
3.38125,160,0.39701
3.75,256,0.00033
2.77778,117,1.23283
3.62752,149,0.00161
1.79261,974,3.89862
3.70495,283,0.0887
3.66992,359,0.68963
3.751,251,0.49779
3.38672,128,0.02073
3.38131,198,1.43523
2.82911,158,0.10328
3.60357,280,0.02185
3.8913,253,0.15806
3.252,125,0.00211
3.63927,8692,3.44566
3.99442,806,2.47849
3.71291,364,0.9768
3.70414,169,0.33653
3.25,134,0.10823
4.00698,645,4.80375
3.8205,766,1.04079
3.56417,1418,3.25398
3.59901,202,2.84534
3.38398,181,0.64059
3.48125,160,2.0925
3.44586,157,10.0988
3.47283,736,2.00382
3.252,125,0.13527
3.80008,1278,4.36667
3.72018,109,0.72099
3.3131,313,3.3414
3.98693,306,1.39301
3.42092,196,0.05703
3.47431,253,2.20779
2.86103,975,6.6178
2.96859,191,1.49697
3.32653,5684,6.16525
3.51423,5656,8.68546
3.91553,882,2.31437
2.35665,1301,8.82814
3.40247,446,2.14256
3.79211,4435,18.718
3.35959,146,3.74306
3.19231,325,0.32089
2.98696,115,0.37952
3.94687,894,1.32519
3.14451,173,0.00659
3.6516,188,0.00819
3.55025,199,0.00124
3.54474,190,0.01807
3.45885,486,1.55388
3.02336,214,1.03013
3.93497,469,0
3.68195,1058,2.3508
3.88223,484,0.00143
3.636,125,0.06366
2.59643,140,1.17952
3.72175,584,0.02883
3.19778,450,2.50381
3.26087,115,3.68843
3.60705,1107,0.97524
3.76368,457,1.68109
3.70946,148,0.39609
3.73171,123,0.64853
3.51794,892,5.8452
3.12191,324,4.88952
3.84207,744,2.66943
3.80383,209,0.86895
3.58271,943,1.59741
2.95652,115,0.82385
3.19461,817,9.93661
3.69024,205,0.07713
3.97085,446,0.14052
3.55312,8735,3.72412
3.4977,2389,3.02384
3.40648,1481,3.21218
2.58264,121,0.83656
3.54039,16342,8.73791
2.95866,254,8.06943
3.04738,2121,6.76443
3.49377,5696,8.6323
2.69912,113,3.16123
3.16825,737,6.58968
3.46033,10398,14.5767
3.85106,2266,2.63362
3.76408,142,0.01449
3.51282,156,0.00615
4.03293,501,1.09372
3.44393,214,9.91094
3.85393,14288,11.7865
1.90196,1530,9.30423
3.45681,301,2.14719
3.90121,248,0.33215
3.66193,176,0.66452
4.00489,307,1.98396
3.43564,101,0.93499
3.68134,670,1.70891
3.52764,199,0.00806
3.58214,140,0.04051
3.68428,407,2.2887
3.83333,324,1.23202
2.86562,160,0.50903
3.66794,131,0.00177
2.48588,177,1.347
3.85976,246,3.05604
3.53788,132,0.00164
3.54225,142,1.91764
3.21967,305,0.33879
3.55238,105,0.29626
3.76179,212,0.88739
3.83333,174,1.072
3.67757,107,1.57038
3.72454,216,0.11813
3.76736,144,0.27507
3.51327,113,0.00286
3.86579,380,0.99136
3.73922,232,0.83352
3.7638,163,1.42816
3.63675,117,0.03504
3.90748,481,1.26321
3.32558,129,0.00163
3.29237,118,0.61127
3.38162,2699,5.81125
2.276,250,2.99313
3.25426,4869,5.58012
3.82056,9811,6.3413
3.98148,135,1.06596
3.81301,123,1.56872
3.49408,169,0.00313
3.61772,429,0.82584
3.85135,185,0.02502
3.69667,8194,9.88564
2.6693,316,3.40026
3.23558,520,1.4904
3.25,114,0.03038
3.5016,3759,5.0077
2.91617,1002,9.47148
3.54955,333,0.41057
2.64311,3962,12.7354
1.51581,253,2.13923
3.21321,265,2.35556
2.88394,741,4.30334
2.37438,609,10.1171
3.89892,1207,0.00182
1.88067,595,6.72802
2.88609,338,1.9527
3.33942,137,1.62916
3.17964,604,2.60835
2.66162,198,4.82735
3.27911,541,2.09354
3.68905,566,0.79446
3.23558,104,0.0189
3.73853,109,0.00395
3.81306,222,0.62477
2.5367,109,1.47291
0.849537,216,1.31663
3.08084,1373,6.91029
3.00223,2686,9.75666
3.36345,238,0.56691
2.6433,321,1.93259
3.06941,3249,2.67904
3.20986,1308,4.91401
2.83784,111,2.1196
2.67435,347,3.41051
2.90502,1274,6.01124
2.81347,193,2.3601
3.89219,4146,2.08557
3.90156,12388,16.9266
3.70149,1139,2.91721
3.35366,1517,2.90811
3.33471,121,1.95333
3.03662,355,1.08575
2.36585,205,2.49315
3.23077,104,0.15789
3.08933,403,4.44307
3.125,440,4.6589
2.89541,1984,16.6303
3.23905,845,4.29456
3.59953,3632,3.88408
3.06579,228,2.22511
2.54849,629,1.54898
3.84648,2840,3.27852
3.60922,293,0.47445
3.23611,864,3.83091
3.50444,4844,5.43684
3.36422,232,1.07716
3.15525,219,0.43136
3.72566,113,0.83717
3.50579,259,3.80084
2.81532,111,0.06658
3.39633,381,1.43163
3.15196,102,0.15
3.81068,309,0.40331
3.37984,129,0.00287
3.62162,222,0.17037
2.45402,174,0.02561
3.56517,1427,2.20319
3.4418,189,0.00573
3.1704,625,2.52288
3.53738,428,0.79514
2.47297,222,2.08202
2.814,1922,9.89469
2.95641,1147,5.32178
3.71073,7780,4.18916
3.82323,5759,17.7287
3.76441,798,0.95776
3.4175,200,0.83757
3.13504,137,1.19735
3.4466,5918,16.6595
3.814,4180,4.4391
2.96843,491,2.94057
3.90434,21210,24.7931
2.55714,105,1.31967
3.14226,1687,14.2631
3.59264,1916,2.30553
2.18711,318,9.65226
3.15811,838,4.95378
2.97994,2268,5.87508
3.77739,6936,11.6032
3.40896,5168,13.8593
3.82484,1590,3.94253
3.08194,897,16.956
2.57734,1836,11.0122
2.24691,405,3.03814
3.61841,3775,4.22937
3.73077,221,0.93134
3.74632,4279,4.69243
3.25779,6356,16.6185
2.96521,2285,15.9259
3.31683,101,0.00402
3.61082,194,0.32886
3.85221,362,1.38831
3.66667,186,0.0001
3.49515,103,0.00149
2.82749,371,2.61406
3.07165,321,3.1896
3.85615,716,4.11475
3.81912,727,0.0031
3.93192,426,4.41713
3.6036,111,0.02347
3.84474,190,0.19848
3.5232,194,3.88155
3.87569,181,0.75841
3.84226,168,0.02106
3.89274,303,1.16854
3.83691,699,1.33209
3.61111,207,0.49056
3.68466,176,0.0966
3.88903,392,1.72092
3.80346,781,2.78173
3.67771,166,1.57856
3.68015,136,0.03605
3.9136,272,0.43971
3.74695,164,1.70988
3.82081,173,0.00154
3.75184,407,1.31088
3.63744,211,0.96228
3.76147,109,0.00178
3.74483,145,0.0854
3.69912,113,0.06328
3.8268,153,0.00171
3.94494,445,0.2885
3.71615,192,1.39492
3.67881,302,1.00823
3.77011,174,1.26055
3.66107,149,0.06187
3.77696,204,0.23204
3.64855,138,0.01699
3.80065,153,1.51182
3.55263,209,0.00965
3.86646,161,2.07401
3.60924,119,0.01655
3.72481,129,0.01871
3.3619,105,0.70876
3.79065,449,0.11712
3.69923,261,0.05171
3.67727,110,0.01133
3.76852,108,0.03532
3.66169,201,0.63435
3.58205,195,2.18801
3.82134,417,1.93674
3.625,116,1.12497
3.77165,127,0.02592
3.70886,158,0.02957
3.95519,212,0.04336
3.63592,103,0.17541
3.92197,173,1.6598
3.40642,187,0.06155
3.42647,102,0.00509
3.77419,155,0.76557
3.67052,173,0.73696
3.54608,217,2.28011
4.00627,319,0.44202
3.76696,339,0.00176
3.77451,102,0.02775
3.84314,255,1.26561
3.86552,145,0.21447
3.8913,207,1.71973
3.81967,183,0.0028
4.05296,406,1.39214
3.75728,756,0.77023
3.59135,312,5.25618
3.93404,235,0.40509
3.52806,196,2.16636
3.90921,380,3.7697
3.58505,194,0.62796
3.88592,206,0.28472
4.06084,1282,2.04547
3.83174,1046,5.2134
3.74863,183,0.21731
4.05556,612,1.89552
3.81323,257,0.80525
3.18561,827,5.46734
3.79217,166,2.48544
3.88235,255,0.11295
3.93036,280,3.70922
3.6768,362,1.49082
3.63542,144,0.88939
3.26168,107,1.40882
3.40057,176,0.42876
3.1875,136,0.08886
3.53968,252,0.00005
3.81538,130,0.20877
3.73529,136,0.89701
3.44521,146,2.8309
3.60185,108,0.72751
3.71616,1027,4.66302
3.68639,169,1.8845
3.4645,169,7.82981
3.80801,362,0.21846
3.73828,128,0.32317
3.55414,157,2.78949
3.48672,414,4.09564
3.52896,259,5.32768
3.61824,148,1.98008
3.32941,170,1.7875
3.65926,135,0.17318
3.86131,137,1.58716
3.41837,147,0.10224
3.91884,345,2.57529
3.61449,214,0.85272
3.90741,324,1.07719
3.64837,246,4.24968
3.92771,166,0.00012
3.46984,547,0.76107
3.39946,368,2.73316
3.25347,144,0.87108
3.47297,111,0.10046
3.60748,107,0.00054
3.29167,324,1.13332
3.83851,161,0.00001
3.3875,280,4.21133
3.68807,109,3.36739
3.51042,432,2.85307
3.79305,331,0.00005
3.63322,304,1.04857
3.40258,349,0.95616
3.00592,169,2.08362
3.28571,126,1.02449
3.87037,513,0.72445
3.79023,174,0.34106
3.51126,222,2.16805
3.33696,138,0.34173
3.60372,376,2.44596
3.08333,126,1.00475
3.45638,149,1.52184
3.25339,442,2.05385
3.11607,112,3.83744
3.57714,175,0.59332
3.21019,157,0.07595
2.92369,249,1.89526
3.90856,257,0.00144
3.68705,139,1.04351
3.96973,512,2.31328
3.74107,336,3.50159
3.58571,385,3.63725
3.2246,748,2.12791
3.10577,104,0.06856
3.30738,122,1.45972
3.59391,197,0.92606
3.96667,210,1.71973
3.70275,291,1.78761
3.66667,171,1.94339
3.08465,254,1.20663
3.6685,273,3.25559
4.01557,3468,1.77124
2.82528,269,1.99997
3.55769,130,0.71935
3.96023,2703,15.659
3.68662,142,0.40872
3.34235,850,2.54817
3.52294,109,1.38946
2.27311,238,0.42652
2.62,225,7.44038
3.21795,468,6.90537
3.84028,216,0.02922
2.87584,149,8.19624
2.81667,150,0.91093
3.48746,279,0.56907
3.99273,344,0.00001
3.75763,262,2.26363
2.80165,121,2.14324
3.98248,942,0.52322
3.10795,176,0.25747
2.74528,106,4.07481
3.39179,268,0.95088
3.71154,130,1.3158
3.42478,113,0.37931
3.91941,1917,4.44873
3.10853,129,0.00148
3.65649,131,0.00049
3.66154,195,1.31138
2.86224,294,4.00357
1.77064,109,1.27602
3.64048,210,0.49503
3.8465,443,0.94303
3.88035,631,2.29741
2.51889,397,2.07724
2.9562,274,1.44902
3.97013,519,8.03099
3.46241,133,0.35574
3.83447,293,0.04252
3.71489,235,3.32609
3.47264,201,1.9915
3.50296,338,1.08513
3.18956,182,18.3761
3.99579,356,0.00644
2.61765,102,1.82925
3.71429,189,0.00444
3.29176,437,4.05924
3.42806,139,6.04396
3.39571,163,2.97168
3.94898,196,0.02442
3.39306,173,1.30132
3.64286,140,1.12371
2.90435,230,3.30408
3.58712,132,0.03954
3.26471,119,0.7251
3.88355,468,1.03079
3.8,140,1.10787
3.57622,164,4.50043
3.2567,448,5.35421
3.42647,102,0.5
3.86975,357,1.56707
3.0126,119,5.20586
3.66346,1248,3.70279
3.52756,127,0.04171
3.56162,357,2.73936
3.60893,1299,4.65592
3.73529,136,0.00795
3.23109,238,4.87148
3.78761,113,1.29849
3.47241,290,7.67967
3.68405,163,0.00286
3.60363,193,0.032
3.75472,212,0.60924
3.55505,218,0.19902
3.80525,457,2.02549
3.08544,158,0.36785
3.29135,266,4.48246
3.73018,454,1.13814
3.57684,475,1.32482
2.53644,247,2.03093
3.32035,231,2.16384
3.59615,104,0.00418
2.04962,131,3.64135
2.99583,480,10.0952
2.97315,596,2.82555
3.29661,177,0.84727
3.81464,321,2.25813
3.4771,131,0.00779
3.48031,254,0.03757
3.24294,177,3.30441
3.81934,1096,3.78941
3.37993,304,1.19017
3.1092,261,2.46442
2.29961,257,3.28168
3.25641,117,10.6928
3.20064,157,0.06519
3.67878,3012,6.71607
2.83642,162,0.97529
3.55805,646,5.09777
2.12597,258,0.33121
3.0973,185,3.43699
3.7451,561,1.5128
2.40076,131,1.71912
3.36157,3648,6.78406
3.67857,154,0.96771
3.83406,2055,3.65361
3.79647,312,1.19606
3.96241,705,3.77363
3.73188,1242,2.14476
3.73261,920,6.99532
3.95157,733,1.20965
3.28767,146,2.6049
3.15411,146,1.52766
3.64961,127,0.88199
3.34961,778,3.62791
4.08195,6827,15.8966
3.00775,129,1.98611
3.01786,112,3.18846
3.5313,1326,5.56867
3.62247,988,2.66505
3.26989,176,0.00325
1.95411,316,6.04549
3.7602,294,1.06383
3.62151,1432,10.5571
3.67117,111,2.61466
3.94642,1521,1.71542
3.30444,2296,2.98641
3.95431,1160,3.43971
3.5623,313,1.70382
3.74457,276,1.00835
3.36629,1866,6.27649
2.80301,863,6.21646
3.58397,131,0.0261
3.77741,3010,4.433
2.91593,113,0.01442
3.91532,496,0.25709
2.97203,715,1.11846
3.57865,712,0.53995
2.61464,1134,7.27879
3.93153,1592,0.63487
3.60988,405,0.7527
3.46491,114,0.51171
3.86548,197,2.64442
3.22905,179,1.10868
3.80063,158,0.33951
3.78177,417,1.97019
3.89401,217,1.10598
3.48555,796,0.01694
3.39683,126,0.0114
3.9022,726,0.0065
3.86815,383,0.00741
3.83134,335,0.31448
2.89145,608,0.11415
3.06783,258,3.79209
3.73046,627,0.0045
3.86267,9787,16.3819
3.62132,136,0.76248
3.584,125,0.07709
4.02617,8998,13.8983
3.34022,8039,26.2339
4.0083,1085,3.96339
3.70661,5745,9.11004
3.59945,6204,9.74302
3.58176,1743,2.87884
3.13346,266,2.20649
3.63855,978,2.50015
3.44034,1869,2.53497
3.095,4621,18.0279
3.42054,560,1.63727
3.59633,436,1.12209
3.59524,672,1.12568
3.7381,105,1.29181
1.97917,264,3.14762
3.71802,172,0.005
2.66979,748,2.68442
3.40058,684,1.65368
2.82645,121,0.00003
3.71429,112,0.01782
3.70526,190,0.0029
3.48817,169,2.69852
3.54737,190,1.71796
3.84108,409,0.65033
3.25,132,0.90328
3.31392,309,1.94521
3.5,697,4.79659
2.49139,1335,11.9736
2.85135,185,1.94156
3.60697,1061,3.94748
3.15,160,0.50192
3.23196,194,0.71036
3.6162,142,0.17387
3.44335,203,0.36218
3.89542,153,3.01678
3.9649,641,10.9591
2.89394,165,4.88481
4.01543,4311,6.17834
3.11827,1133,3.79669
2.31977,344,2.51933
1.5186,484,3.86766
2.9,980,6.53011
2.07218,381,3.77072
3.16443,596,4.94188
3.82264,265,2.02817
3.9403,469,1.58679
2.95,210,2.69383
3.59836,183,2.08484
3.39286,196,1.36391
3.91398,186,2.15937
3.65031,163,0.04458
3.98673,113,1.47946
1.9963,135,2.65274
2.056,125,1.15482
3.77727,110,1.85944
3.41497,147,0.18666
4.06382,6181,23.1011
3.46118,644,0.79189
3.40581,4544,9.00482
2.93675,166,4.98326
3.38247,251,0.40356
3.28338,764,1.25437
3.3514,4623,11.4423
1.2815,492,5.2126
3.16905,210,1.62682
3.6478,159,0.29492
2.16058,137,0.01457
3.76807,166,3.34095
3.525,160,0.04913
3.36866,1203,3.18367
3.31967,122,1.89601
2.91791,201,2.58079
3.78224,4172,4.00989
3.82143,154,0.0034
3.65916,644,5.65314
3.72857,105,1.2815
3.53822,157,0.17613
3.80211,427,2.11643
3.31597,144,0.69952
3.04194,155,3.93379
2.44481,308,4.74228
2.69987,763,5.13129
2.79377,1011,4.18364
3.24818,137,0.0037
3.72877,212,0.95169
3.31534,1297,10.4436
3.25616,1907,12.2715
3.14803,152,0.83826
2.83036,112,2.23242
2.4715,193,0.0041
3.32059,170,0.7571
3.7549,153,0.01103
3.9011,273,1.95896
3.52804,107,0.03567
3.12366,655,3.69416
3.65546,119,0.43828
3.5,132,1.49479
3.06507,292,4.20188
3.27273,616,2.36196
2.5348,977,4.7267
3.09898,490,2.59102
2.9869,229,2.40409
2.81376,298,0.0059
3.56957,115,1.75394
3.50714,140,1.59333
3.7868,197,0.60251
3.58447,219,4.5287
3.95611,319,3.27951
3.72566,226,1.28097
3.92188,128,1.38977
3.85909,220,1.2038
3.78696,115,0.0167
3.74809,262,0.00503
3.31373,153,1.25609
3.86724,16323,18.1413
2.72637,201,1.55916
3.41667,156,1.28207
3.03891,1362,5.5593
3.25426,997,5.54322
1.86449,107,0.07101
3.97381,210,1.46496
3.42149,121,1.07486
3.06019,108,0.77659
3.64052,153,0.41133
3.77187,160,1.28244
3.94576,295,2.63895
4.03759,133,0.00198
3.96885,321,2.3044
3.74744,293,2.37432
3.79577,142,0.79141
3.39233,6418,11.1924
3.24054,185,0.78536
3.69388,196,0.80069
2.90728,906,9.91233
3.65678,118,3.59029
3.476,375,0.01646
3.41513,542,8.24533
3.91983,1266,2.3514
2.35568,828,10.5746
3.47156,2690,10.2393
2.37181,784,11.76
3.85445,9378,6.36203
3.80723,996,2.45567
3.73973,146,1.5782
3.77406,239,0.00207
3.68827,162,0.23623
3.31176,170,1.14207
3.51047,1433,6.11864
3.76978,139,0.68674
3.35784,102,4.13881
3.45987,12932,27.2376
2.65714,420,1.53178
2.71356,693,4.15857
3.46825,126,2.68393
3.58962,106,0.91759
3.8224,183,1.50645
2.83959,293,11.4904
3.37344,3777,27.7541
3.50446,112,1.33712
3.87086,604,0.00806
2.27559,127,5.63608
3.12575,1336,10.0092
3.7198,298,0.24209
3.88384,4485,2.74841
3.37192,894,2.82493
3.49912,570,1.48291
3.4417,223,0.00445
3.25045,7267,8.74685
1.88066,331,6.17057
3.37224,544,3.33587
3.53311,151,1.2683
3.54845,258,1.9014
3.98913,276,0.02302
3.96984,20041,36.2172
2.94175,206,3.07515
3.39235,353,2.64996
3.45238,147,0.04938
3.59686,191,0.14782
2.52299,522,6.47099
3.23979,1249,6.2781
2.60204,1470,4.78983
3.53977,176,0.00956
3.79242,1214,0.5965
3.69253,174,0.65216
3.52935,443,2.06184
3.83831,1005,2.37289
1.92857,112,0.00344
3.14633,6926,17.3698
3.72403,3013,3.31221
2.74046,655,3.52644
3.6548,281,2.5501
2.88069,4107,17.8167
3.81295,965,0.00863
3.71154,156,0.09981
3.52181,7567,9.4762
3.38302,265,2.80575
3.54943,263,3.10697
3.62244,829,3.17385
2.94203,138,3.14332
3.40662,4605,9.56172
2.8363,449,0.90414
3.27978,806,6.88554
2.98922,232,0.50827
3.23131,1003,4.70498
2.5381,735,4.64797
2.99136,810,2.04555
3.31123,1327,0.35995
3.44697,132,0.00275
3.99493,8283,10.8896
3.61048,3064,9.35162
3.77016,124,0.00165
2.54136,955,5.35973
3.49868,380,0.41973
3.67926,728,2.16245
2.14119,641,2.28069
3.31488,1183,7.38411
3.33431,1026,4.35598
3.46176,340,5.02389
3.16667,168,0.94915
3.82109,1688,1.85033
3.69173,266,0.81022
3.60194,103,3.521
3.52521,119,1.89694
3.56458,271,1.44105
3.53865,10219,12.4629
3.13423,1341,6.03957
3.66089,923,1.79517
2.92357,157,8.99387
4.00606,330,0.39597
2.74219,256,3.08326
2.96853,2129,4.59029
3.225,120,0.03656
2.59115,384,3.52569
3.04455,101,3.20588
3.73879,3725,4.95
3.12365,1666,10.7855
3.47651,1256,4.35733
3.48987,938,2.80506
3.80914,6172,9.27174
2.89486,214,1.6808
3.80125,1522,2.16039
3.47109,588,1.71285
3.63454,1624,1.64238
3.5099,101,2.58432
3.95108,787,0.06519
2.44856,1283,8.42594
3.04696,969,8.16182
3.36002,843,3.69327
2.91581,2441,12.6003
3.59926,408,2.97474
2.81925,213,3.33159
3.92373,118,1.16021
3.54231,130,0.07847
3.17917,1133,9.26984
3.07499,1687,5.87327
3.58935,4712,16.2361
3.7783,1281,18.0246
3.63347,4057,5.47127
3.45581,396,1.40634
3.66471,425,2.29802
3.74189,3574,11.1173
3.44865,1373,5.07747
2.9704,473,5.51683
3.62889,225,0.37343
3.66801,991,2.00966
3.55508,118,0.05006
3.77542,4622,11.0674
3.87362,5329,5.68548
3.80734,218,3.80786
3.30081,123,1.72115
4.00628,239,0.2208
3.27597,154,0.4557
3.00769,195,2.27465
3.98,725,0.01122
3.33268,254,5.04011
3.85714,490,0.80526
3.62992,127,2.49066
3.32927,246,2.90264
3.25439,114,0.75195
3.37941,1161,9.8538
3.70666,1996,1.80837
3.01681,357,6.44259
3.20146,479,0.66847
3.67876,5938,13.3728
3.13174,1169,4.94414
3.59219,640,5.45838
3.81831,3883,2.43663
3.53899,218,1.60861
3.76799,1112,1.6939
3.132,125,0.03902
2.10078,387,1.72893
3.30359,807,1.12097
3.2688,266,1.68528
3.47323,635,3.67044
3.08829,1008,15.0797
3.25283,1323,4.23101
3.06881,2623,12.5735
3.15631,547,2.79161
2.53413,967,8.31382
3.72625,400,2.15873
3.57104,183,0.2223
3.39206,579,2.90504
3.48017,3151,14.683
2.89981,1078,19.8638
3.82662,447,0.92502
3.80649,447,2.57491
3.64344,122,0.00027
2.92089,158,4.78117
3.10171,703,5.00514
3.56422,3052,7.12068
3.42727,110,0.03138
3.18777,687,3.37439
2.6875,104,1.94543
3.85819,3695,18.6934
3.02519,536,2.14437
3.46622,1806,5.60223
3.72838,10800,21.3152
3.82416,6867,11.366
3.43444,877,3.37631
3.07174,697,2.73195
3.88208,636,0.90354
3.0381,105,0.34186
3.31192,428,0.03154
2.93609,133,0.01574
3.57453,322,1.5174
3.11342,529,2.47566
2.8741,278,9.13797
3.02909,464,1.91341
3.32843,102,0.72351
3.38333,150,1.13654
3.31955,133,1.61063
3.72581,124,0
3.73875,3621,6.49077
2.95283,106,2.45663
3.74246,398,2.82036
3.46608,7679,14.4943
3.32412,6081,12.5984
3.61602,2116,7.76489
3.23356,1019,3.2609
2.81471,170,1.4461
3.93852,122,0.42276
3.44805,1155,1.63977
3.46111,180,0.00657
3.47368,114,1.52272
3.68856,769,2.30983
3.72758,4996,5.22965
3.2093,817,2.47032
3.69001,1121,1.95899
2.85826,702,7.18604
2.53609,471,9.04011
2.98765,1538,3.53475
2.74719,356,2.29748
3.29316,614,2.81471
3.5064,469,2.11058
3.82965,226,0.05362
3.86932,176,0.00003
3.63276,467,3.02151
3.95506,178,0.58897
3.90948,116,0.00395
3.38344,918,3.51685
3.69355,155,2.47811
3.82607,1147,6.16875
3.62785,1095,5.07439
1.68983,403,3.72668
2.73755,1627,14.4263
3.6239,912,6.03146
3.39157,498,3.59963
3.58389,447,2.90335
3.30368,326,1.27882
3.16961,793,7.26104
3.31776,2140,11.8928
3.65033,153,3.0599
3.57767,103,3.90689
3.52922,154,6.54171
3.83086,337,0.26688
3.89137,672,1.00322
3.84454,1383,4.50548
2.73051,295,2.62525
3.43413,463,0.21104
2.98444,225,1.40847
2.2803,396,6.40963
3.26437,870,4.81703
3.68125,240,0.01773
3.41176,136,1.82901
2.72228,992,7.81947
3.4322,177,1.80905
3.46821,346,0.97212
3.44107,280,3.28884
3.52381,147,2.59173
2.65322,855,2.17823
3.03654,260,7.35198
2.92402,816,5.0656
2.43229,288,7.41443
2.98473,131,2.53882
3.55159,126,0.00989
2.50532,188,4.18414
3.29032,155,0.22615
3.39382,518,3.47378
1.66544,816,4.23999
3.50698,645,5.75057
2.44342,1193,8.03215
2.79491,373,5.16577
2.42599,277,5.05737
3.30914,1839,5.52623
2.87917,1080,5.09431
3.33273,2747,23.9587
3.14831,118,0.6793
3.54622,119,1.88504
3.93089,15613,22.7013
3.26711,906,10.0869
3.8466,7888,7.82352
3.31028,282,1.96553
3.899,5911,12.5986
3.73534,682,2.20502
2.5642,257,4.46076
3.40196,102,1.26983
2.86546,970,9.35216
2.42896,183,1.34956
4.2199,6396,5.99833
3.70513,156,0.22623
3.34657,277,3.17804
3.9084,393,0.00766
3.59836,122,0.1741
3.88929,6192,6.69568
3.85101,2188,4.40829
3.6721,921,0.82632
1.77647,170,0.00746
2.75472,212,3.56665
2.17416,445,10.2118
3.79651,2177,5.58075
3.73492,945,1.29733
3.19961,769,8.06003
2.68004,511,4.3835
3.38627,255,2.58326
3.07551,490,3.319
3.65986,147,0.50416
3.56101,336,4.4758
3.55376,279,0.57254
3.45143,175,0.04042
2.39548,1349,10.3415
3.65143,1783,2.74651
3.33246,191,1.92026
3.30438,754,1.48099
3.0855,655,3.61549
2.66164,232,15.2827
3.15728,1456,10.1619
2.78247,462,7.75877
3.52389,293,0.38897
3.52507,379,8.1824
3.30911,3468,25.2583
2.6379,533,5.29553
3.63613,1752,11.0294
3.06182,275,2.47833
2.53019,265,1.75143
3.14254,228,1.92194
3.40425,2188,11.6894
3.11191,487,1.59998
2.68113,795,8.76788
3.12441,5691,14.5203
3.35839,6885,0.83993
2.94007,1485,8.5986
3.61579,190,2.29256
3.70472,127,0.02035
3.49339,4838,24.449
3.1822,236,0.40439
