rate_ave,genres,rate_cnt,popularity,mid,releasedate
2.88624,Comedy|Drama,356,0.47226,3423,2/12/1988
3.82672,Comedy|Crime|Drama,6778,1.32302,3424,6/30/1989
3.282,Drama|Romance,461,1.3196,3425,8/3/1990
3.17168,Drama|Romance,1130,0.35908,3426,6/7/1991
3.28792,Action|Crime|Drama|Thriller,356,3.01739,3427,10/2/1968
3.08207,Drama|Family,329,1.57089,3428,7/10/1979
4.11369,Animation|Comedy|Family,2630,0.00032,3429,7/15/1989
3.17408,Action|Crime|Drama|Thriller,1146,3.94331,3430,7/24/1974
2.42036,Action|Crime|Thriller,496,3.51092,3431,2/20/1982
2.2132,Adventure|Drama|Action|Thriller|Crime,462,4.33474,3432,11/1/1985
1.87321,Action|Adventure|Crime,280,3.6642,3433,11/6/1987
1.89868,Action|Thriller|Crime,227,2.75562,3434,1/14/1994
4.21762,Drama|Mystery|Thriller,5080,3.37223,3435,4/24/1944
2.78941,Drama|Romance,812,2.87941,3436,6/20/1991
1.67254,Drama|Action|Comedy|Music|Romance,142,0.57565,3437,10/18/1991
2.82553,ScienceFiction|Action|Adventure|Comedy|Family,5342,7.75386,3438,3/30/1990
2.51874,ScienceFiction|Adventure|Action|Comedy|Family,2855,3.44445,3439,3/22/1991
2.19732,Action|Adventure|Comedy|Family|Fantasy|ScienceFiction,2088,8.74235,3440,3/17/1993
3.20017,Action|Thriller,2970,5.0528,3441,8/10/1984
2.41379,Action|Thriller,174,0.00001,3442,4/11/1986
3.1549,Action,1856,6.14971,3444,2/26/1988
3.17516,Drama|Horror|Mystery|Thriller,608,1.2633,3445,8/2/1978
3.53684,Comedy,285,0.00891,3446,9/20/1995
3.72011,Drama,368,0.00683,3447,8/6/1937
3.66402,Comedy|Drama|War,12157,7.95402,3448,12/23/1987
3.01227,Drama|Romance,163,0.00755,3449,11/4/1988
3.33583,Comedy|Family|Romance,6286,2.68466,3450,12/25/1993
3.85071,Comedy|Drama|Romance,2733,0.9172,3451,12/11/1967
3.02399,Action|Crime|Thriller,4606,6.29638,3452,6/8/2000
2.5937,Drama|Romance|Family,635,1.05904,3453,3/23/2000
2.75888,Drama|Comedy|Romance,394,2.45796,3454,3/31/2000
3.86194,Family|Drama,402,0.03279,3456,2/8/1999
3.14393,Drama|Romance,601,2.57158,3457,1/1/2000
2.72468,Drama|Horror|Fantasy,385,0.66069,3459,11/30/1986
3.50499,Adventure|Drama|Foreign|Thriller,3108,1.60699,3461,8/13/1963
4.12559,Drama|Comedy,4017,5.62018,3462,2/5/1936
2.24257,Adventure|Drama|Action|Thriller|ScienceFiction|Foreign,101,0.00011,3464,7/14/1990
3.45789,Fantasy|Drama|Comedy|ScienceFiction|Romance,1116,1.26953,3466,8/13/1993
3.96093,Action|Drama|Western,1587,2.20532,3467,5/29/1963
4.1179,Drama,4118,3.92527,3468,9/25/1961
4.08676,Drama|History,1994,1.32296,3469,6/24/1960
4.06917,Action|Adventure|Drama,1012,2.09023,3470,8/2/1975
3.77688,ScienceFiction|Drama,14851,17.9919,3471,11/16/1977
3.5,,115,0.195,3473,1/1/1976
2.90094,ScienceFiction|Thriller,106,0.40407,3474,1/1/1997
3.91634,Drama|Romance,777,1.08251,3475,6/13/1951
3.67586,Drama|Mystery|Horror,5405,2.84304,3476,11/2/1990
3.39203,Comedy|Drama,2973,2.10319,3477,9/22/1995
3.24023,Drama,2048,2.18181,3478,7/24/1987
3.56989,Adventure|Fantasy,3899,3.08747,3479,4/11/1985
3.43343,Comedy|Drama|Romance,1044,0.92887,3480,3/28/1986
3.82905,Comedy|Drama|Romance|Music,16718,7.48795,3481,3/17/2000
3.21291,Adventure|Animation|Comedy|Family,2130,3.30902,3483,3/31/2000
2.78631,Crime|Drama|Thriller,2417,5.20477,3484,3/31/2000
3.62205,Action|Western,508,1.44697,3487,12/17/1966
3.17781,Adventure|Fantasy|Comedy|Family,9066,10.1204,3489,12/10/1991
2.87308,Horror,130,2.32818,3490,9/30/1972
2.70455,Comedy|Romance,220,0.00001,3491,1/24/1986
3.62939,Western,1878,3.21207,3494,6/11/1969
3.23984,Drama|Music|Foreign,246,0.15,3496,10/14/1988
3.09268,Comedy|Drama|Family,410,0.00002,3497,3/25/1983
3.90085,Drama|Crime,3162,5.41187,3498,10/6/1978
3.74739,Thriller,9479,12.7009,3499,11/29/1990
2.6332,Comedy|Drama,747,0.00025,3500,9/23/1992
3.46994,Comedy|Romance,948,0.3376,3501,12/25/1985
3.38908,Drama|Romance,577,1.18062,3502,11/12/1993
3.79172,Drama|ScienceFiction|Adventure|Mystery,2235,4.94967,3503,3/20/1972
4.01438,Drama,5494,4.73385,3504,11/14/1976
3.77241,Adventure|Drama|Action|Thriller|Mystery|Romance,2755,1.41588,3505,8/14/1987
3.24658,Comedy|Drama,730,0.32819,3506,8/3/1979
3.89856,Comedy|Drama,3273,3.51246,3507,5/2/1968
3.93241,Drama|Western,3366,3.91761,3508,6/30/1976
2.8827,Drama,422,0.66951,3509,9/4/1999
3.55252,Drama|Thriller|Crime|ScienceFiction,8996,4.6935,3510,4/28/2000
2.45906,Action|Comedy|Drama,513,1.19709,3511,4/7/2000
3.57049,Comedy|Romance,2823,3.53592,3512,4/7/2000
3.30866,Action|Adventure|Drama|History|War,2621,3.93916,3513,4/7/2000
3.29297,Drama,256,0.00257,3514,1/21/2000
3.15026,Comedy|Romance,1331,0.00323,3515,1/1/1999
3.67469,Fantasy|Comedy|Romance,976,0.6602,3516,12/25/1958
2.9451,Drama|Thriller,255,0.02907,3518,9/12/1997
3.30357,Adventure|Action|Thriller|War,1064,1.15568,3519,12/8/1978
2.30357,Comedy|Music|Romance,140,0.00178,3520,7/14/1965
3.90267,Comedy|Drama|Thriller,1459,1.74582,3521,9/6/1989
3.30247,Comedy|Drama|Romance,3121,3.13754,3524,7/17/1981
3.07078,Comedy,1985,7.49058,3525,6/29/1984
3.58311,Comedy|Drama|Family,5288,1.96236,3526,7/31/1989
3.62325,ScienceFiction|Action|Adventure|Thriller,14978,20.5811,3527,6/11/1987
3.0878,Drama|Romance,1754,0.94624,3528,12/25/1991
3.36965,Romance|Crime|Drama,1051,3.1084,3529,3/20/1981
3.06538,Comedy,130,0.00007,3531,9/11/1990
3.10861,Comedy|Drama,5101,3.12447,3534,4/6/2000
3.51096,Drama|Crime,9076,13.8311,3535,4/14/2000
3.45914,Comedy|Drama|Romance,4320,1.59349,3536,4/14/2000
3.09253,Comedy|Crime|Drama,281,0.10333,3537,4/14/2000
3.56972,Comedy,1298,0.9906,3538,5/14/1999
3.74062,Documentary|Music,453,0.06231,3539,5/11/2000
2.94737,Drama|Romance,152,0.37803,3540,1/7/2000
3.89233,Comedy|Drama,3757,2.75605,3543,4/2/1982
2.83296,Action|Comedy,452,0.00056,3544,3/13/1991
3.88217,Drama|Music|Romance,3314,2.84596,3545,2/13/1972
3.76843,Drama|Thriller,1546,2.57367,3546,10/31/1962
3.69765,Drama|Comedy|Foreign,468,0.84654,3547,4/17/1987
3.89257,Comedy|Drama,1387,1.40775,3548,12/27/1958
3.75058,Action|Comedy|Music|Romance,1712,0.8422,3549,11/3/1955
3.37634,Horror|Thriller|Romance,1023,3.14704,3550,4/29/1983
3.86539,Thriller,3759,5.77324,3551,10/6/1976
3.68556,Comedy,9466,3.95275,3552,7/25/1980
2.79668,Drama|Mystery|Thriller,632,0.93434,3553,4/21/2000
3.42553,Action|Comedy|Drama|Romance,1081,2.50448,3554,4/21/2000
3.35073,Action|Drama|Thriller|War,7905,5.44317,3555,4/21/2000
3.65223,Drama|Romance,6510,4.28157,3556,4/21/1999
2.96261,Crime|Drama|Mystery,682,2.04878,3557,11/6/1992
3.73555,Comedy|Drama|Romance,346,1.41467,3559,10/31/1952
2.67296,Comedy|Drama,159,1.43434,3562,1/21/2000
2.26837,Action|ScienceFiction|Thriller,449,5.06558,3563,10/31/2000
1.87828,ScienceFiction|Comedy|Family|Romance,1639,0.90239,3564,4/28/2000
3.31123,Comedy|Drama|Romance,2013,2.35113,3565,4/27/2000
3.2786,Comedy|Drama,1486,0.14988,3566,4/28/2000
3.43947,Comedy|Drama|Foreign|Romance,190,0.00485,3567,1/1/2000
3.18056,Comedy|Romance,108,0.0015,3568,9/16/1999
3.54765,Drama|Comedy,871,3.23752,3569,7/17/1998
3.192,Drama,625,0.09855,3571,3/22/2000
1.65212,Horror|ScienceFiction,378,0.00656,3572,5/21/1993
1.45322,Horror|ScienceFiction,171,0.00191,3573,2/23/1995
1.28767,Action|Horror|ScienceFiction,146,0.00208,3574,11/21/1996
3.57172,Action|Horror|ScienceFiction|Thriller,1213,1.39086,3576,10/30/1987
2.50169,Drama|Romance,296,1.95056,3577,4/29/1988
3.95414,Action|Drama|Adventure,35271,32.2311,3578,5/1/2000
2.49065,Romance|Drama|Adventure,321,1.03525,3579,5/5/2000
2.99487,Drama|Romance,195,0.00584,3580,4/14/2000
3.67144,Comedy|Drama,907,3.06549,3581,6/4/1999
2.82597,Action|Drama|Romance|Thriller,543,4.51919,3584,5/13/1983
3.44545,Drama|Romance|Music,110,0.00005,3586,11/14/1980
3.04511,Horror|Thriller,266,1.7489,3587,2/7/1980
3.35849,Drama,212,0.5,3588,10/12/1972
2.87584,Drama,298,1.90809,3590,5/1/1974
3.26369,Comedy|Drama|Family,3049,1.32543,3591,7/22/1983
1.6223,ScienceFiction|War,4346,5.66649,3593,5/10/2000
3.27661,Drama|Music,1381,1.6628,3594,5/12/2000
2.54438,Action|Comedy,338,0.71909,3596,5/12/2000
2.57801,Comedy|Romance,423,0.0036,3597,9/1/2000
3.42959,Drama,1257,1.31742,3598,5/12/2000
3.57278,Comedy|Fantasy|Music|Romance,529,1.45317,3599,7/14/1945
2.71429,Comedy|Music|Romance,455,1.74417,3600,4/21/1961
2.7037,Comedy|Music,189,0.9008,3602,11/23/1960
3.60125,Comedy|Drama|Music,558,0.02202,3604,12/1/1962
2.93498,Drama|Action|Music|Romance,223,0.6392,3605,7/2/1958
3.88555,Music|Romance|Comedy,948,1.64249,3606,12/8/1949
3.23337,Adventure|Comedy|Family,6312,1.60642,3608,7/26/1985
2.57619,Drama|Music|Romance,105,0.32335,3610,11/11/1964
2.91667,Animation|Family,120,3.5501,3611,8/24/1942
3.40278,Romance|Fantasy|Adventure|Family,144,0.00329,3612,3/24/1976
3.61671,Action|Comedy|Thriller,347,0.00018,3613,10/21/1988
3.12465,Action|Comedy|Romance|Thriller,2162,3.46251,3614,8/28/1992
3.1177,Family|Animation,2570,11.3888,3615,5/19/2000
2.64514,Drama|Comedy|Romance|Family,1471,1.47401,3616,7/21/2000
3.16591,Comedy|Adventure,8107,5.61378,3617,5/19/2000
3.325,Action|Comedy|Crime,2140,2.1879,3618,5/19/2000
3.11498,Comedy,287,0.10529,3619,5/30/1980
3.09562,Drama|Comedy,251,0.00214,3620,9/17/1997
3.47241,Drama|Horror,145,1.66183,3621,5/27/1981
3.54955,Comedy,333,0.91275,3622,10/28/1970
2.96197,Adventure|Action|Thriller,17724,21.7493,3623,5/23/2000
3.30117,Adventure|Action|Comedy|Western,8711,9.88378,3624,5/26/2000
2.80742,Comedy|Drama|Foreign,283,2.24259,3626,5/22/1999
3.45136,Horror|Mystery,627,0.42107,3627,9/26/1962
3.37021,Action|Drama|History,339,0.00242,3628,10/8/1942
4.08872,Comedy|Drama|Family,2119,4.36911,3629,6/26/1925
3.73262,Comedy|Crime,374,1.31083,3632,4/11/1947
3.41148,Adventure|Action|Thriller,2858,10.0081,3633,12/18/1969
4.01088,Action|Drama|Thriller,919,1.77169,3634,2/12/1964
3.53393,Adventure|Action|Thriller,4553,10.7694,3635,7/19/1977
3.74848,Drama|Foreign,165,0.10325,3637,12/4/1985
3.16033,Action|Adventure|Thriller|ScienceFiction,5046,9.20266,3638,6/27/1979
3.47995,Adventure|Action|Thriller,4139,8.81157,3639,12/18/1974
3.30882,Comedy|Drama,102,1.02009,3640,10/25/1957
3.31438,Action|War,299,0.00669,3643,1/27/1944
3.81107,Drama|Comedy|Music,262,1.43019,3645,4/11/1962
2.42697,Crime|Comedy,2718,7.74293,3646,5/31/2000
3.05213,Thriller|Drama|Crime|Romance,1458,2.74814,3649,2/8/1980
3.00662,Horror,151,3.63987,3652,8/11/1980
3.78129,Documentary,727,0.00369,3653,6/15/1966
3.81137,Action|Drama|Adventure|War,3703,4.12467,3654,6/22/1961
3.63265,Drama|Comedy,343,1.41097,3655,5/17/1973
3.68672,Horror|ScienceFiction,399,0.85766,3658,11/9/1967
3.33117,Horror|ScienceFiction,154,0.29405,3659,5/24/1957
2.75904,Horror,664,2.2388,3660,10/12/1989
2.17391,Horror,345,0.00316,3661,11/28/1990
2.13567,Horror,328,0.25551,3662,10/17/1991
1.93478,Horror,230,0.10176,3663,11/24/1993
1.80856,Horror,222,0.01726,3664,9/21/1994
1.87353,Horror,170,0.02894,3665,5/26/1998
1.91197,Action|Comedy,142,0.00001,3667,1/15/1988
3.60957,Drama|Romance,3249,2.61875,3668,4/3/1968
2.50763,Comedy|Family|Fantasy|Adventure,393,0.13392,3669,8/14/1992
3.86058,Comedy|Western,11257,9.48243,3671,2/7/1974
2.87216,Adventure|Family|Romance,880,0,3672,10/17/1974
2.33135,Action|Adventure|Family,252,0.83354,3673,6/17/1987
2.55251,Family,219,0.00002,3674,6/10/1977
3.79095,Comedy|Music|Romance,1978,1.76746,3675,10/13/1954
3.61344,Fantasy|Horror,2715,9.28016,3676,3/19/1977
4.05277,Documentary,1554,1.7199,3677,9/15/1992
3.67426,Crime|Drama|Romance,439,0.93525,3678,12/14/1955
3.92317,Documentary|Music,436,0.00135,3679,7/1/1981
3.75392,Documentary|Music,319,0.81884,3680,6/17/1988
3.97098,Western,4824,13.9519,3681,12/18/1965
3.59007,Action|Crime|Thriller,1510,5.36234,3682,12/24/1973
4.02655,Drama|Thriller,5273,2.00167,3683,9/7/1984
3.32135,Music|Drama|Romance,1892,1.52257,3684,10/13/1989
3.58825,Romance|Comedy|Crime|Drama,2323,0.88578,3685,5/13/1985
3.2446,Drama|Horror|ScienceFiction|Thriller,3982,3.38775,3686,8/9/1990
2.72624,Comedy,2504,3.80483,3688,3/19/1982
2.05888,Comedy,968,2.18939,3689,6/24/1983
2.07221,Comedy,824,1.61785,3690,3/22/1985
2.53571,Comedy|Romance,210,9.79384,3691,7/29/1983
2.38906,Horror|Comedy|ScienceFiction,320,0.45507,3692,12/12/1986
2.78571,ScienceFiction|Action|Comedy|Horror,1176,3.8093,3693,5/1/1984
2.27296,Comedy|Horror|Action,392,1.25938,3694,2/24/1989
2.02969,Comedy|Horror|Action|ScienceFiction,320,0.91427,3695,11/24/1989
2.87234,Comedy|Horror|ScienceFiction,423,1.42885,3696,8/21/1986
2.8598,ScienceFiction|Action|Thriller,5895,14.856,3697,11/20/1990
3.19724,Action|ScienceFiction,7364,15.6023,3698,11/13/1987
3.41174,Action|Adventure|Drama|Romance|ScienceFiction,4158,2.68313,3699,12/14/1984
3.54283,Comedy|Drama|ScienceFiction,1074,0.01508,3700,9/7/1984
3.15102,Crime|ScienceFiction|Thriller,2354,0.22304,3701,10/7/1988
3.53133,Adventure|Action|Thriller|ScienceFiction,9576,47.3122,3702,4/12/1979
3.62527,Adventure|Action|Thriller|ScienceFiction,9583,29.1018,3703,12/24/1981
3.11205,Action|Adventure|Drama|ScienceFiction,5944,43.2269,3704,8/6/1985
2.69731,Action|Adventure|Comedy|Romance,2121,11.5013,3705,5/18/1990
3.57808,Horror|Mystery|Thriller,2792,4.63186,3706,3/6/1987
2.9898,Drama|Romance,1862,5.52058,3707,2/14/1986
2.97828,Fantasy|Drama|Horror|Action|Thriller,1381,4.75799,3708,5/11/1984
2.38735,Horror|Thriller|Fantasy,688,4.09208,3709,4/10/1992
2.24784,Action|Adventure|Comedy|Crime|Drama,809,1.31147,3710,2/12/1988
3.14145,Drama|Family|Foreign|Music,152,0.00003,3711,9/18/1992
3.22922,Comedy|Drama|Romance,1516,1.07453,3712,5/31/1991
3.76952,Drama|History,397,0.0675,3713,12/21/1990
3.07589,Drama,224,0.00111,3714,10/7/1988
2.38942,Crime|Comedy,312,0.08924,3715,3/20/1987
2.32533,Adventure|Action|Comedy|Thriller,229,0.00083,3716,10/30/1987
3.07791,Action|Crime|Thriller,10288,8.97527,3717,6/4/2000
3.35697,Documentary,409,0.00327,3718,1/1/1999
2.99691,Comedy|Music|Romance,324,0.65522,3719,3/31/2000
3.6339,Drama|History|Romance|Foreign,646,0.30481,3720,9/13/1999
2.59829,Action|Comedy|Mystery|Thriller,117,0.4154,3721,6/28/2000
3.57153,Drama|History,2146,1.92973,3723,12/19/1990
3.70108,Drama|Romance|War,833,0.45644,3724,2/15/1978
3.0869,Animation|Music,397,0.01459,3725,2/13/1981
3.53525,Action|Crime,1007,3.63388,3726,11/5/1976
3.62555,Horror|Drama|Thriller,1127,1.98517,3727,10/2/1987
3.82651,Crime|Drama|Thriller,830,1.57941,3728,5/8/1992
3.28078,Adventure|Action|Thriller|Crime,1275,1.60409,3729,7/2/1971
4.07706,Crime|Drama|Mystery,4023,3.53731,3730,4/7/1974
3.49345,Drama|Mystery|Thriller|Crime,229,1.21009,3731,3/19/1981
3.03924,Drama|Horror|ScienceFiction|Thriller,395,2.0999,3732,3/10/1978
3.81347,Comedy|Drama|Romance,1603,0.00093,3733,10/16/1973
3.6,Drama|Thriller|Crime,295,0.39138,3734,8/20/1981
3.92166,Crime|Drama|History,4353,8.16666,3735,12/5/1973
3.94549,Drama,532,4.23014,3736,6/29/1951
3.76485,Drama|Western,202,0.16159,3737,5/24/1962
3.44081,Action|Crime|Drama,397,0.93033,3738,4/5/1974
3.97368,Comedy|Romance,399,0.31848,3739,10/21/1932
3.45416,Adventure|Fantasy|Action|Comedy,5399,7.88751,3740,5/30/1986
4.03184,Drama|Thriller|Romance,2214,3.02947,3741,10/15/1973
3.89211,Drama|History,1863,3.39218,3742,12/24/1925
2.67436,Comedy|Drama|Romance,628,0.99782,3743,6/16/2000
2.99586,Action|Adventure|Crime|Thriller,4586,11.2844,3744,6/15/2000
3.27401,Animation|Action|ScienceFiction|Family|Adventure,5956,6.52042,3745,6/16/2000
3.76517,Drama,379,0.42551,3746,9/24/1999
3.62544,Drama|Romance,845,0.23021,3747,9/5/1999
3.26336,Drama|Foreign,131,0.01794,3749,5/19/1999
3.57291,Animation|Comedy|Family,17440,16.915,3751,6/30/2000
2.98514,Comedy,8884,19.8378,3752,6/15/2000
3.47057,Drama|History|War|Action,13963,14.4108,3753,6/28/2000
2.25362,Adventure|Animation|Action|Comedy|Family,1656,1.33073,3754,6/30/2000
3.07342,Drama,11360,4.51819,3755,6/26/2000
3.11523,Drama|Foreign|Romance,256,0.19244,3756,5/14/2000
2.85109,Drama|Horror|ScienceFiction|Thriller,413,0.93695,3758,11/10/1989
3.17429,Animation|Family|Music,175,4.14271,3759,9/27/1947
3.40951,Comedy,1503,1.38708,3760,8/10/1977
3.66667,Action|Crime|Drama|Thriller,426,6.21121,3761,2/5/1993
3.4398,Action|Crime|Thriller,3430,5.97044,3763,2/7/1986
2.70756,Adventure|Action|Comedy|Thriller,1019,1.02501,3764,5/10/1991
3.06667,Drama|Thriller|Crime|Romance,315,1.69749,3765,10/12/1990
2.50376,Action|Adventure|Thriller|War,797,2.52518,3766,11/16/1984
2.13374,Action|Adventure|War,486,0.9387,3767,3/1/1985
2.1148,Action|War,392,2.50104,3768,1/22/1988
3.40171,Action|Adventure|Comedy|Crime,702,3.21696,3769,5/23/1974
3.34904,Adventure|Horror|ScienceFiction|Thriller,1305,1.35026,3770,8/15/1984
3.45156,Action|Adventure|Drama|Family|Fantasy,609,0.63462,3771,12/20/1973
2.78713,Comedy|Drama,707,0.69517,3773,3/9/1990
2.08764,Comedy,348,0.68292,3774,10/23/1991
3.20796,Animation|Family|Music,113,2.4828,3775,4/26/1946
3.19925,Music|Family|Animation,133,3.03056,3776,5/27/1948
2.87748,Drama|Horror,151,0.36858,3777,5/27/1987
2.62121,ScienceFiction,132,0.03366,3780,6/2/1950
2.64407,Adventure|Action|Thriller|Crime|Mystery,118,1.04547,3781,6/14/1973
2.70968,Action|Adventure|Crime|Mystery,155,0.00485,3782,6/8/1972
3.81187,Drama|Thriller,2089,2.40804,3783,6/25/1998
3.12969,Fantasy|Comedy|Family,1519,3.47959,3784,7/7/2000
2.76222,Comedy,9433,12.4857,3785,7/7/2000
3.3645,Comedy,1989,0.99171,3786,9/12/1999
3.81409,Comedy|Drama|Foreign,511,1.9283,3787,9/13/1999
3.84675,Drama|Thriller|Crime|Mystery,1863,4.14859,3788,12/18/1966
4.01183,Drama,676,0.08346,3789,6/1/1964
3.34655,Drama|Music|Romance,290,0.04941,3790,6/8/2000
3.10566,Drama|Family|Music|Romance,3762,8.46224,3791,2/17/1984
3.33077,Western,260,1.5588,3792,12/31/1946
3.59071,Adventure|Action|ScienceFiction,28722,1.01933,3793,7/14/2000
3.26433,Comedy|Drama,855,0.00197,3794,1/21/2000
3.50916,Drama,273,0.00384,3795,5/18/1999
3.08333,Drama|Fantasy|Horror,150,1.34716,3796,11/27/1998
2.27881,Thriller,269,0.00552,3797,7/19/2000
3.22153,Drama|Horror|Mystery|Thriller,6857,7.05566,3798,7/21/2000
1.9553,Adventure|Fantasy|Animation|ScienceFiction|Family,1208,5.68861,3799,7/17/1999
4.04073,Crime|Drama|Mystery|Thriller,1780,4.13812,3801,7/1/1959
2.52953,ScienceFiction,1524,1.28385,3802,1/17/1992
2.24841,Comedy,157,0.00175,3804,5/1/1979
2.99635,Drama,137,0.3367,3805,4/10/1981
3.13934,Action|Western,183,1.93138,3806,1/1/1969
3.16311,Adventure|Fantasy|Action|ScienceFiction|Family,469,2.05711,3807,8/12/1977
3.875,Drama|Foreign,264,2.48534,3808,1/1/1960
3.40235,Comedy,6298,4.61524,3809,5/17/1991
2.95152,Action|Crime|Drama|Mystery|Thriller,330,0.43832,3810,4/24/1992
4.03063,Drama|History|War,1828,0.00623,3811,5/15/1980
3.54562,Comedy,2203,0.28353,3812,8/6/1972
3.50626,Drama,559,1.03425,3813,8/2/1978
3.97052,Comedy|History,1730,4.55595,3814,6/10/1975
3.8169,Drama|Foreign,284,0.00001,3816,1/1/1985
4.08259,Comedy,1798,1.10942,3819,11/23/1985
1.80583,Animation|Drama|Family|ScienceFiction,206,0.21755,3820,7/26/2000
2.28047,Fantasy|Comedy|Romance|ScienceFiction,3093,4.88896,3821,7/27/2000
3.81488,Comedy|Drama|Romance,605,2.0048,3822,3/31/1999
3.59405,Drama,420,0.00173,3823,5/13/1999
2.38437,Drama|Romance,1561,3.32281,3824,8/11/2000
2.73273,Comedy,4372,6.20918,3825,7/30/2000
2.53901,Action|ScienceFiction|Thriller,7959,8.43418,3826,8/4/2000
3.09573,Action|Adventure|Thriller,5688,4.16519,3827,7/31/2000
2.8,Comedy,335,0.6224,3830,8/6/2000
3.66359,Crime|Comedy,1626,1.08569,3831,1/24/2000
3.43791,Horror,153,1.31689,3832,8/17/1963
2.36449,Horror|ScienceFiction,321,0.73985,3833,8/10/1962
2.81835,Action|Comedy|Drama|Romance|Western,545,0.67497,3834,6/11/1980
2.62718,Drama|Thriller,916,1.89928,3835,4/2/1993
3.79738,Action|Adventure|Comedy|Drama|War,2216,4.53266,3836,6/22/1970
2.75547,Action|Horror|ScienceFiction|Thriller,411,2.95479,3837,7/8/1988
2.46047,Horror|Action|ScienceFiction,215,2.21483,3838,5/6/1994
2.49242,Horror|ScienceFiction,198,1.09123,3839,10/13/1998
2.59532,Horror,556,5.2049,3840,6/9/1988
2.76869,Action|Adventure|Comedy|Drama,1712,1.73331,3841,8/10/1990
2.81271,Horror,299,4.74113,3843,11/18/1983
3.5301,Comedy|Drama|Romance,3571,1.84993,3844,11/15/1989
3.24731,Drama|Romance,186,1.96693,3845,11/28/1956
3.02489,Comedy,442,0.80041,3846,8/19/1983
2.7193,Thriller|Horror|War,171,5.07891,3847,10/1/1975
2.91748,Drama|Thriller|Mystery,103,0.00352,3848,10/28/1994
3.73713,Drama|Thriller|Mystery,272,0.82404,3849,1/1/1945
3.72727,Comedy,418,0.00188,3851,7/1/2000
3.5,Comedy|Romance,1843,0.01218,3852,8/4/2000
3.64935,Drama|History|Romance,308,0.03873,3854,2/10/1999
3.65426,Drama|Romance|Foreign,376,0.02275,3855,9/4/1999
2.61716,Drama|Horror|Thriller|Crime,781,3.9876,3857,8/11/2000
2.97793,Thriller|Comedy|Crime,793,0.87043,3858,5/17/2000
3.63363,Documentary|Drama,449,0.00144,3859,1/25/2000
3.14728,Action|Comedy,2940,7.11422,3861,8/7/2000
3.12373,Comedy|Romance,295,1.23328,3862,1/28/2000
3.01683,Horror|ScienceFiction|Thriller,9090,8.33332,3863,8/17/2000
2.52524,Adventure|Horror|Action|ScienceFiction,1565,2.18936,3864,12/11/1999
3.29229,Comedy,999,0.00584,3865,8/18/2000
3.55685,Action|Comedy|Crime,8013,9.69558,3868,12/2/1988
3.1528,Action|Comedy|Crime,5095,4.38252,3869,6/28/1991
3.48643,Drama|Romance,221,0.08215,3870,5/24/1940
3.76925,Drama|Western,1831,4.79093,3871,4/23/1953
3.74951,Thriller|Drama|Mystery,509,0.63337,3872,12/22/1959
3.58566,Comedy|Western,1360,1.23287,3873,6/24/1965
3.17788,Romance|Comedy,104,0.00153,3874,1/1/1996
3.29358,Horror,109,0.82692,3875,7/20/1968
2.10697,Adventure|Fantasy|Action|ScienceFiction,1248,4.295,3877,11/20/1984
2.92121,Action|Adventure|Thriller,1504,3.82187,3879,8/23/2000
3.0424,Comedy,5000,3.82614,3882,8/25/2000
2.3418,Action|Comedy,256,1.47044,3884,8/21/2000
3.23709,Comedy|Drama|Romance,213,0.14237,3885,1/1/2000
3.12981,Drama,208,0.00302,3886,8/18/2000
2.45621,Action|Fantasy|ScienceFiction,1313,3.90088,3889,9/1/2000
2.95921,Horror|Thriller|Foreign,331,2.60467,3892,2/3/2000
3.18147,Comedy|Crime|Thriller,5045,2.23428,3893,9/8/2000
3.54688,Drama|Foreign,160,0.00198,3894,3/5/1999
2.51601,Mystery|Thriller,812,3.41682,3895,9/8/2000
3.27013,Action|Adventure|Comedy|Thriller,1577,3.46011,3896,9/8/2000
3.83986,Drama|Music,19967,7.78907,3897,9/15/2000
2.78049,Action|Thriller|Crime,451,2.15149,3898,9/14/2000
2.86538,Drama,156,0.16457,3900,1/1/2000
2.84311,Comedy|Drama|Music,784,1.10397,3901,9/9/2000
3.32955,Romance|Drama,264,0.00235,3903,1/24/2000
3.26103,Action|Comedy,136,0.00315,3905,1/1/2000
3.1734,Mystery|Thriller,421,1.9275,3906,9/24/2000
2.16239,Horror,1170,3.53225,3908,9/19/2000
2.80564,Comedy|Drama|Romance,674,0.41033,3909,9/22/2000
3.83951,Drama|Crime|Music,4047,5.89077,3910,9/22/2000
3.82621,Comedy,11284,2.65755,3911,9/19/2000
2.4657,Comedy,277,0.00408,3912,9/10/2000
3.12879,Documentary,132,0.00143,3913,1/1/1999
3.44274,Comedy|Drama|Romance,358,2.26457,3914,2/1/2000
3.51696,Drama,796,0.89145,3915,1/22/2000
3.78912,Drama,8168,6.64139,3916,9/28/2000
